CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,Age,Gender,Income,Location,PageVisits,TimeSpentOnSite,PurchaseCount
434,4729,2023-06-29,351.22,Home & Garden,76,Female,101250,Chicago,22,50,1
485,9842,2023-12-03,493.83,Electronics,29,Female,147870,Houston,23,114,2
441,6794,2023-11-02,401.42,Home & Garden,52,Female,105919,Los Angeles,6,12,3
660,7141,2023-11-25,425.6,Home & Garden,23,Female,32227,Los Angeles,13,98,10
119,5860,2023-10-10,289.79,Electronics,69,Male,30972,Chicago,6,109,4
816,1784,2023-09-07,350.29,Electronics,19,Female,89990,Los Angeles,17,34,1
3,4139,2023-05-19,327.48,Home & Garden,31,Female,136401,Chicago,9,114,1
706,6045,2023-11-12,384.85,Electronics,61,Female,113953,Houston,29,74,1
176,3214,2024-01-17,344.57,Clothing,42,Male,34949,Houston,7,29,4
510,4180,2023-07-21,209.5,Electronics,65,Male,39454,Chicago,11,106,9
697,9887,2023-11-14,421.08,Electronics,18,Female,55047,Chicago,4,35,7
571,7207,2023-06-07,383.87,Home & Garden,26,Male,53801,Houston,29,57,3
146,8154,2023-05-20,242.54,Home & Garden,64,Male,139757,Chicago,17,102,6
887,1261,2023-05-12,385.7,Home & Garden,33,Male,131169,Houston,25,114,10
392,7255,2023-07-27,339.72,Home & Garden,47,Male,125747,Houston,21,84,8
23,9195,2024-01-21,250.36,Home & Garden,80,Male,21736,New York,14,39,9
128,7088,2023-09-14,215.15,Clothing,56,Male,20428,Los Angeles,17,115,8
200,2881,2023-06-08,388.58,Electronics,19,Female,76532,Los Angeles,12,67,2
986,9764,2023-10-12,54.31,Home & Garden,55,Male,61370,Chicago,29,81,5
313,8329,2023-06-20,271.61,Clothing,71,Female,148729,Los Angeles,24,61,6
823,5885,2023-11-24,94.09,Home & Garden,23,Female,113447,Houston,11,115,8
586,2242,2024-02-02,87.29,Electronics,70,Male,58343,Houston,15,35,4
616,1108,2024-02-05,486.51,Electronics,38,Male,37082,New York,16,12,5
815,1830,2023-06-13,479.24,Clothing,57,Male,25325,Chicago,12,64,6
821,7000,2023-09-01,65.35,Clothing,49,Female,120897,Chicago,21,53,3
828,1265,2023-06-29,230.32,Clothing,64,Male,145910,New York,22,101,8
629,7924,2024-02-17,41.12,Clothing,60,Female,136013,New York,30,6,10
337,8364,2023-10-01,103.03,Clothing,70,Female,117595,Houston,16,76,8
135,2073,2023-06-29,498.15,Home & Garden,79,Male,42066,Houston,22,87,3
822,9472,2023-04-02,479.71,Clothing,63,Male,38675,Chicago,5,11,3
574,4676,2023-06-07,285.09,Home & Garden,47,Female,22008,Houston,21,56,10
471,3488,2023-11-27,332.76,Electronics,50,Male,28850,Chicago,3,117,7
458,4426,2023-05-24,351.71,Home & Garden,31,Male,117635,New York,9,17,6
173,9025,2023-11-15,238.3,Home & Garden,62,Male,67242,Houston,26,72,4
255,1320,2023-07-06,213.0,Home & Garden,68,Male,70326,Chicago,7,41,6
961,1550,2023-05-30,199.32,Clothing,57,Female,67248,Chicago,3,28,10
929,3035,2024-02-23,335.03,Home & Garden,75,Male,70225,Chicago,21,93,5
568,6168,2024-02-20,178.43,Home & Garden,33,Male,120326,New York,19,43,1
583,5629,2023-09-12,60.45,Home & Garden,44,Female,122847,Los Angeles,10,36,10
645,3670,2023-05-28,442.42,Home & Garden,78,Male,93555,Los Angeles,3,98,6
905,5704,2023-10-22,451.61,Home & Garden,54,Male,83964,New York,10,103,5
810,1564,2023-08-24,171.0,Electronics,80,Female,65323,Chicago,24,13,7
741,8883,2023-09-25,389.61,Electronics,70,Female,114892,New York,1,47,5
199,7540,2023-08-22,36.66,Home & Garden,62,Male,132652,Los Angeles,10,5,5
619,2555,2024-02-17,212.01,Clothing,59,Male,65606,Chicago,3,111,10
604,6533,2023-10-10,228.67,Electronics,67,Male,82496,Chicago,23,50,1
459,1660,2023-07-02,25.23,Home & Garden,57,Male,92900,New York,2,57,3
835,5128,2024-02-27,263.61,Electronics,67,Female,32480,Los Angeles,13,63,7
707,7076,2023-06-05,88.07,Electronics,77,Male,133300,New York,3,107,10
362,3729,2024-02-14,304.31,Clothing,70,Male,123995,Los Angeles,10,50,1
620,1247,2023-08-16,329.13,Clothing,54,Female,34275,New York,1,99,6
489,8980,2023-11-07,422.8,Clothing,27,Male,98558,Chicago,18,25,2
224,1640,2023-07-14,333.65,Electronics,65,Female,104343,Houston,20,10,4
696,2657,2023-04-25,82.18,Home & Garden,46,Female,63111,Los Angeles,11,16,10
321,9221,2024-03-03,476.19,Electronics,55,Female,38806,Chicago,27,72,6
807,8804,2023-08-30,319.36,Electronics,45,Male,117240,Los Angeles,14,113,3
758,3338,2023-12-02,215.28,Electronics,19,Female,118966,Houston,17,31,2
931,8176,2023-09-02,469.16,Home & Garden,37,Male,112475,Houston,24,28,1
996,3639,2023-11-28,362.42,Clothing,22,Male,143921,Chicago,28,117,4
185,6704,2023-04-05,94.03,Clothing,23,Female,110811,New York,7,37,4
313,6216,2024-02-11,202.04,Electronics,77,Male,69411,Houston,11,59,7
895,9518,2023-06-19,269.89,Electronics,23,Male,92478,Los Angeles,6,30,6
908,1179,2023-05-19,316.2,Clothing,56,Male,27450,Chicago,26,86,3
921,9414,2024-02-03,321.45,Electronics,40,Female,136071,Chicago,3,48,1
867,6018,2023-12-10,105.36,Clothing,26,Female,37648,Houston,2,52,4
160,1345,2023-06-14,141.97,Clothing,78,Female,72777,Houston,16,12,5
297,3593,2023-03-23,318.8,Electronics,49,Female,101690,Houston,4,50,9
162,7640,2024-01-14,173.66,Home & Garden,79,Female,69891,Houston,2,70,4
813,9986,2023-10-20,451.0,Electronics,51,Male,130541,New York,13,49,1
142,4966,2023-11-25,15.37,Home & Garden,59,Female,124642,Los Angeles,24,83,1
284,4061,2023-06-16,407.15,Home & Garden,46,Male,25013,New York,26,57,3
609,7544,2023-10-24,156.15,Home & Garden,80,Female,132903,Los Angeles,11,41,3
207,8763,2024-03-04,115.33,Home & Garden,68,Male,30203,Los Angeles,23,8,3
329,1144,2023-12-28,296.93,Electronics,78,Male,25900,Houston,29,89,3
328,7654,2024-02-23,234.68,Electronics,38,Male,96543,Chicago,29,110,6
164,1341,2023-09-27,99.49,Clothing,64,Female,103258,New York,26,33,1
89,9013,2023-06-11,208.48,Home & Garden,27,Male,113843,Houston,13,92,1
48,8922,2023-07-18,132.46,Clothing,21,Female,120634,Houston,10,51,9
248,9038,2023-07-04,10.38,Clothing,74,Male,139046,Los Angeles,13,109,10
702,9445,2024-01-22,193.96,Electronics,20,Female,46805,New York,2,51,2
986,8200,2024-01-07,30.59,Clothing,53,Male,90853,New York,8,50,2
964,5625,2023-05-10,352.22,Clothing,49,Female,60253,New York,3,37,3
460,5586,2024-02-16,255.6,Electronics,37,Female,35426,Chicago,13,8,7
34,2629,2023-09-19,396.99,Clothing,22,Male,104198,Houston,10,27,5
114,4923,2023-04-14,485.74,Clothing,33,Female,80530,Chicago,21,113,5
239,2442,2023-12-25,421.8,Home & Garden,72,Male,109283,Houston,23,49,6
835,6992,2023-11-13,68.24,Home & Garden,53,Female,57262,Los Angeles,8,51,10
739,5694,2024-02-20,499.06,Electronics,58,Female,120217,New York,14,76,1
517,4383,2023-08-29,145.46,Home & Garden,43,Female,96029,New York,24,48,2
599,3353,2023-09-08,211.45,Electronics,65,Male,35485,Chicago,15,95,8
141,8256,2024-01-03,123.1,Electronics,24,Female,28233,New York,5,92,5
324,1334,2023-11-01,207.58,Clothing,73,Female,113033,New York,27,42,4
913,7924,2023-05-23,149.01,Electronics,54,Male,93997,Houston,19,6,1
43,7054,2024-02-09,192.69,Clothing,46,Female,75145,Los Angeles,27,94,8
616,3410,2023-08-26,484.22,Home & Garden,64,Male,72017,Chicago,20,63,4
171,8365,2023-10-27,76.1,Electronics,34,Female,85947,Houston,23,65,10
263,4915,2023-10-25,101.14,Home & Garden,73,Female,77982,Houston,22,52,1
164,6902,2023-10-17,100.41,Clothing,76,Male,79192,Los Angeles,21,14,4
670,7965,2023-05-15,15.43,Clothing,30,Female,75351,Houston,19,68,8
862,4178,2023-06-02,45.61,Clothing,34,Female,37225,Chicago,29,12,3
588,7409,2023-11-10,96.69,Clothing,43,Female,65213,Houston,13,40,9
842,2778,2023-05-02,309.03,Home & Garden,53,Male,47755,Los Angeles,18,100,3
258,9674,2023-08-19,298.11,Home & Garden,35,Male,72785,Houston,22,8,2
723,9360,2023-05-06,115.51,Home & Garden,29,Female,58857,Chicago,16,24,2
691,8498,2023-05-27,433.93,Clothing,60,Female,112787,Los Angeles,19,6,3
483,3776,2023-03-21,357.96,Clothing,45,Male,88966,Houston,18,62,6
900,9148,2023-07-26,192.36,Clothing,28,Male,125416,Houston,25,94,5
605,8788,2023-04-23,157.54,Electronics,57,Female,129767,Chicago,13,22,7
793,2559,2023-05-23,267.34,Electronics,80,Female,116980,New York,6,115,1
831,1040,2023-05-02,448.65,Electronics,47,Male,108609,Houston,16,62,7
618,3782,2023-07-24,170.41,Home & Garden,36,Male,44054,New York,18,17,9
566,5599,2024-03-04,488.26,Home & Garden,55,Male,67042,New York,29,117,8
830,8113,2023-06-26,85.83,Electronics,34,Female,89962,Chicago,26,61,5
425,2014,2023-05-02,14.82,Electronics,52,Male,122996,New York,14,72,7
643,8106,2023-10-26,151.9,Electronics,57,Female,139750,Los Angeles,12,47,3
1,9248,2023-06-30,465.67,Electronics,47,Male,49704,Los Angeles,19,18,8
243,5661,2023-07-03,478.73,Clothing,60,Male,114949,New York,25,17,7
626,5157,2023-03-28,427.92,Clothing,57,Male,94244,New York,25,17,8
957,8044,2023-10-03,116.69,Electronics,40,Male,120586,New York,20,35,5
89,8859,2023-11-29,110.02,Home & Garden,56,Female,120307,Los Angeles,18,75,1
618,9990,2023-11-16,167.48,Home & Garden,75,Female,98885,Chicago,6,116,9
505,9300,2024-02-16,74.87,Home & Garden,19,Female,93846,Chicago,20,93,1
87,4418,2023-05-12,325.77,Home & Garden,69,Female,62820,New York,12,67,4
852,6446,2023-06-25,155.59,Home & Garden,20,Male,118593,Houston,15,90,5
373,8781,2023-08-25,155.46,Electronics,32,Female,143114,New York,16,90,4
106,6820,2023-10-01,314.33,Home & Garden,59,Male,31448,Los Angeles,21,78,7
683,2518,2023-11-09,37.25,Electronics,58,Male,100730,Los Angeles,15,74,3
169,3407,2023-10-13,175.05,Electronics,74,Male,139320,New York,30,23,2
908,3654,2023-11-28,289.41,Clothing,22,Female,85637,Chicago,2,62,9
211,6784,2023-05-09,219.77,Electronics,52,Female,90951,Houston,1,43,5
15,1834,2023-07-10,283.76,Home & Garden,71,Female,149027,New York,5,102,6
667,2356,2023-06-02,71.3,Home & Garden,64,Male,127679,Los Angeles,13,56,8
417,9521,2023-12-05,328.03,Clothing,48,Female,25271,Chicago,21,77,3
669,8710,2023-06-05,271.63,Electronics,77,Male,82010,New York,11,22,7
509,5304,2023-11-14,242.19,Clothing,52,Male,89059,New York,12,93,2
485,9205,2023-12-20,317.69,Electronics,39,Female,110525,Los Angeles,10,77,6
271,6426,2023-04-07,311.69,Clothing,68,Male,101171,Los Angeles,14,89,2
828,2211,2023-12-24,468.86,Clothing,37,Female,61532,Houston,3,63,6
184,3453,2023-08-18,489.3,Electronics,49,Female,117596,New York,12,98,2
804,6013,2023-09-28,426.29,Electronics,27,Female,41617,Los Angeles,11,65,8
848,4552,2023-06-07,131.48,Clothing,75,Female,108883,Houston,15,46,8
898,5960,2024-02-29,136.24,Home & Garden,20,Male,77512,Houston,30,109,7
190,7302,2024-01-11,165.81,Electronics,42,Male,75657,New York,13,107,8
784,1111,2023-09-10,246.26,Home & Garden,56,Female,67217,Los Angeles,25,13,9
628,8297,2023-10-02,426.71,Electronics,18,Male,90800,Chicago,2,84,1
795,6686,2023-11-21,35.4,Clothing,34,Female,38582,Houston,30,96,2
55,6305,2023-04-22,106.26,Electronics,73,Male,80748,Houston,11,107,3
876,5064,2023-04-02,253.2,Clothing,34,Male,86449,Houston,30,101,6
879,2237,2023-09-02,120.62,Electronics,45,Male,143570,Chicago,12,69,10
117,6675,2023-04-18,483.34,Electronics,69,Female,135154,New York,25,80,10
973,4036,2023-12-19,418.33,Home & Garden,56,Male,23322,Houston,20,47,10
444,8359,2023-06-18,299.49,Home & Garden,72,Female,101992,Houston,23,67,5
287,4567,2024-03-06,104.75,Clothing,49,Male,54561,Los Angeles,21,12,3
452,7895,2023-12-04,103.04,Home & Garden,50,Male,148903,Chicago,8,72,8
582,4423,2023-06-12,407.08,Clothing,50,Female,93909,New York,19,89,2
1000,2884,2023-07-12,424.85,Clothing,60,Male,79047,Los Angeles,28,18,10
343,9493,2024-03-06,392.07,Clothing,65,Female,65252,Chicago,17,52,7
758,5703,2023-09-22,22.58,Home & Garden,25,Female,30838,Houston,12,56,4
382,6980,2023-07-30,434.34,Electronics,18,Female,35398,New York,9,17,1
967,1218,2023-11-13,493.36,Electronics,34,Female,46105,New York,20,39,8
627,2085,2024-02-02,212.63,Electronics,39,Male,60918,Los Angeles,2,107,2
199,4358,2024-01-13,395.35,Home & Garden,26,Male,48847,Los Angeles,28,26,2
579,9699,2023-06-19,488.95,Home & Garden,76,Female,78984,Houston,23,68,2
760,8402,2023-12-03,54.02,Home & Garden,59,Male,26768,New York,2,27,2
80,9496,2023-05-18,480.9,Electronics,39,Female,24278,New York,10,17,7
228,7756,2023-10-16,48.44,Clothing,26,Female,109242,Los Angeles,5,17,2
395,5499,2023-04-16,104.37,Clothing,72,Male,142464,Houston,12,25,6
839,9422,2023-05-04,306.46,Electronics,73,Female,139429,Los Angeles,14,54,10
944,3434,2023-08-21,259.35,Clothing,29,Female,45599,Chicago,23,35,10
147,1483,2023-12-03,276.86,Electronics,59,Male,133566,Chicago,29,63,4
704,8009,2023-12-22,167.27,Clothing,22,Female,31575,Los Angeles,22,105,10
346,3974,2023-04-15,142.91,Home & Garden,46,Female,147831,Houston,19,94,10
608,1839,2023-03-19,337.85,Electronics,69,Male,68554,Los Angeles,25,27,4
94,1232,2023-08-25,461.69,Electronics,67,Female,134647,Houston,17,79,3
977,1030,2023-07-18,412.42,Electronics,77,Male,141574,Chicago,28,90,5
283,6100,2024-01-25,149.68,Home & Garden,68,Male,134151,New York,22,30,1
941,1304,2023-05-17,447.21,Electronics,79,Female,127150,Chicago,6,12,9
177,5737,2023-11-20,166.28,Clothing,26,Male,129983,Houston,1,91,8
683,8650,2024-03-13,274.39,Electronics,19,Male,137930,Los Angeles,28,94,7
557,7681,2024-03-07,306.06,Home & Garden,60,Male,47839,Houston,23,101,6
801,5201,2023-11-28,97.32,Home & Garden,52,Male,93261,Houston,13,38,3
545,6385,2023-04-26,343.68,Home & Garden,26,Female,91548,Chicago,29,35,9
794,2764,2023-11-14,202.89,Electronics,42,Male,141139,Houston,8,51,4
924,3020,2024-03-10,126.89,Clothing,31,Female,99313,Houston,15,58,4
411,1040,2023-12-24,345.4,Clothing,42,Male,86313,New York,15,104,10
402,8122,2023-11-08,333.44,Home & Garden,70,Male,79062,Los Angeles,12,17,4
300,6646,2023-05-16,84.26,Clothing,33,Male,110076,Chicago,19,72,3
152,5363,2023-06-30,307.96,Clothing,66,Male,131593,Chicago,12,22,1
892,6461,2023-10-15,485.7,Clothing,45,Female,70117,New York,23,90,8
847,9317,2023-06-12,349.1,Home & Garden,39,Male,68217,Los Angeles,24,30,10
828,3212,2023-09-24,434.81,Home & Garden,45,Male,146658,New York,3,104,8
537,7319,2024-02-18,177.85,Clothing,64,Male,49973,New York,24,65,8
999,1448,2024-02-10,108.04,Electronics,73,Female,67300,Chicago,22,91,7
576,8352,2023-08-28,156.99,Electronics,57,Male,118764,Los Angeles,8,65,4
327,3874,2023-09-23,383.42,Clothing,52,Female,83109,Chicago,11,108,2
761,6936,2023-11-07,30.86,Home & Garden,61,Female,123117,Los Angeles,22,27,5
916,2218,2023-11-27,496.28,Electronics,39,Male,85846,New York,23,80,7
866,6932,2023-10-23,30.1,Home & Garden,35,Male,55335,New York,14,11,6
659,5475,2023-10-18,303.75,Home & Garden,77,Male,101353,New York,13,120,1
783,1723,2024-01-08,275.02,Home & Garden,42,Female,78788,Los Angeles,7,26,1
475,8619,2023-10-10,434.17,Electronics,69,Male,135400,Houston,11,84,8
461,2682,2023-09-08,107.85,Electronics,30,Female,137820,Chicago,8,86,9
79,2250,2024-01-14,195.5,Electronics,73,Female,113607,Chicago,12,72,4
257,3030,2024-02-15,273.19,Home & Garden,73,Female,107677,Los Angeles,20,89,3
412,2380,2023-06-14,284.83,Clothing,31,Male,45092,New York,10,96,8
84,8617,2023-04-24,402.17,Electronics,57,Male,52055,New York,20,83,8
61,9282,2023-09-05,332.49,Electronics,18,Female,103470,Chicago,1,57,9
45,1813,2023-08-01,25.85,Clothing,19,Male,134210,Los Angeles,15,37,9
786,6841,2023-09-18,81.9,Clothing,48,Male,146289,Houston,2,26,2
253,7497,2023-09-28,304.3,Clothing,76,Male,109399,New York,13,104,7
683,2061,2023-05-27,243.26,Clothing,60,Female,24166,New York,18,67,3
954,3341,2023-08-15,358.47,Clothing,66,Female,21893,Los Angeles,9,73,10
921,7304,2023-11-11,365.94,Electronics,34,Male,119940,Los Angeles,10,33,8
39,7544,2023-07-07,460.08,Electronics,62,Male,37802,Los Angeles,15,53,2
834,9844,2024-01-08,227.46,Electronics,29,Female,87699,Los Angeles,7,98,2
11,1342,2023-06-07,201.3,Electronics,66,Female,145256,New York,15,15,6
850,2600,2023-07-15,367.31,Home & Garden,76,Female,98481,Chicago,8,105,7
503,6882,2023-04-10,216.4,Clothing,44,Female,71959,Houston,23,43,3
938,7287,2023-10-15,498.92,Electronics,74,Female,77089,Chicago,15,108,2
279,5269,2023-08-26,98.1,Clothing,57,Female,112734,Los Angeles,26,112,7
93,2572,2023-05-20,462.2,Clothing,41,Male,101579,Chicago,21,8,3
736,9305,2023-08-21,488.35,Electronics,22,Female,117680,Houston,11,112,3
529,8137,2023-12-17,46.1,Home & Garden,19,Female,93566,Chicago,2,61,1
634,2598,2023-10-24,18.06,Clothing,27,Female,105288,Chicago,25,17,8
802,6980,2023-12-01,408.35,Clothing,70,Male,60575,New York,9,58,9
842,4914,2024-01-24,115.88,Clothing,77,Female,21570,New York,23,25,7
752,7641,2023-03-24,33.73,Electronics,49,Female,121686,New York,10,28,8
178,8872,2024-02-27,125.89,Clothing,35,Female,104385,New York,20,84,2
684,9881,2024-02-28,126.97,Electronics,38,Female,145153,New York,29,96,3
941,2678,2024-01-23,31.57,Home & Garden,52,Male,33325,Houston,15,116,7
321,9093,2024-01-23,327.02,Clothing,52,Female,103920,New York,12,102,7
508,8992,2024-01-17,420.34,Home & Garden,59,Male,111050,Los Angeles,28,120,6
118,3568,2023-09-28,15.37,Electronics,64,Male,24452,Los Angeles,12,74,9
944,9659,2023-12-01,300.26,Electronics,60,Male,120320,Houston,1,42,2
231,7948,2023-08-17,404.69,Electronics,58,Male,23601,Houston,7,118,10
55,4830,2023-12-15,80.15,Electronics,55,Male,143295,Los Angeles,27,77,4
468,5797,2023-05-05,308.07,Clothing,29,Male,71763,Chicago,7,84,7
696,6342,2023-11-05,347.39,Clothing,57,Female,47605,Los Angeles,20,9,2
117,4642,2023-10-15,288.53,Home & Garden,34,Female,105145,Chicago,21,60,8
417,6603,2023-05-26,123.32,Electronics,71,Male,139285,Houston,2,49,7
80,8538,2023-09-15,484.9,Electronics,73,Male,70327,Chicago,29,17,3
799,1771,2023-10-12,315.41,Home & Garden,71,Female,44111,New York,12,6,5
106,8602,2023-07-22,31.07,Clothing,37,Female,44964,Los Angeles,28,8,3
284,6881,2023-11-27,459.44,Clothing,59,Female,106114,New York,26,30,1
986,9612,2023-11-27,334.18,Clothing,79,Female,24677,New York,29,88,1
773,5730,2023-06-25,490.93,Home & Garden,27,Male,107514,Houston,5,77,1
691,5986,2023-03-22,31.48,Clothing,32,Female,63776,Los Angeles,21,36,4
54,5792,2023-05-19,349.81,Clothing,69,Male,115821,Los Angeles,29,38,6
769,8558,2024-01-16,261.76,Electronics,42,Male,132170,Los Angeles,23,102,8
450,3763,2023-04-23,319.0,Electronics,38,Female,144699,New York,29,54,8
831,7941,2023-12-29,180.45,Clothing,23,Male,95487,Houston,25,49,1
990,6367,2023-08-13,148.86,Clothing,34,Female,28332,Los Angeles,19,6,9
738,2871,2024-02-27,205.09,Clothing,55,Male,128421,Los Angeles,24,70,2
923,2169,2023-05-27,434.81,Home & Garden,28,Female,61360,Los Angeles,8,113,4
537,3334,2023-11-19,83.21,Clothing,66,Female,144503,Los Angeles,22,93,7
893,4942,2023-08-10,35.64,Home & Garden,61,Female,140293,Houston,20,47,7
614,4739,2023-12-10,196.14,Electronics,36,Female,56953,Chicago,2,18,10
839,3358,2023-05-11,60.25,Clothing,56,Male,46318,Houston,25,93,5
838,2144,2023-08-15,161.7,Clothing,21,Male,66364,Chicago,2,120,10
497,9682,2023-07-21,229.35,Clothing,59,Female,39984,Houston,23,43,10
803,1463,2023-03-19,433.21,Electronics,47,Female,60561,Houston,11,103,5
165,5119,2023-03-20,451.88,Clothing,78,Male,57819,New York,10,91,1
126,6714,2023-07-20,74.23,Clothing,23,Male,139536,New York,27,66,9
304,1832,2024-02-02,189.33,Clothing,25,Male,55572,New York,30,76,9
400,7874,2024-01-27,44.79,Electronics,45,Male,132294,Los Angeles,17,33,8
303,7887,2024-02-10,43.25,Electronics,61,Male,103915,Houston,29,40,6
24,5980,2024-01-02,217.35,Electronics,59,Female,96210,Los Angeles,21,42,5
762,4355,2024-01-22,217.39,Clothing,78,Female,79165,Chicago,11,57,5
63,6992,2023-03-26,290.32,Clothing,60,Male,96071,Houston,12,50,3
659,8810,2023-12-25,97.83,Clothing,43,Male,87094,New York,10,99,8
603,4607,2023-07-10,112.5,Home & Garden,73,Female,60232,Chicago,24,32,5
914,1708,2023-10-13,160.72,Home & Garden,46,Female,138614,Los Angeles,3,39,9
727,5183,2023-05-15,37.74,Clothing,49,Female,90582,Houston,21,101,2
488,8329,2023-06-12,368.64,Clothing,46,Male,86095,New York,22,24,8
855,9875,2023-10-17,57.57,Clothing,78,Female,53475,Houston,9,97,7
929,8059,2023-10-01,295.93,Clothing,77,Female,115139,New York,10,44,3
436,3395,2023-12-26,70.32,Home & Garden,79,Male,117127,Los Angeles,25,28,2
184,6783,2023-07-28,381.65,Home & Garden,72,Female,104100,Los Angeles,27,70,7
634,9148,2023-04-29,223.02,Home & Garden,46,Female,149943,Los Angeles,15,13,9
830,1417,2023-08-07,425.33,Clothing,45,Male,72117,Houston,17,48,2
953,9994,2023-05-29,220.55,Clothing,45,Male,30205,Chicago,1,70,4
948,2662,2024-01-20,281.33,Electronics,54,Female,22045,New York,16,51,2
929,7885,2023-06-04,359.61,Clothing,19,Female,97913,New York,14,116,2
616,1154,2023-09-30,317.33,Home & Garden,61,Female,61940,New York,23,57,4
446,3849,2023-05-08,204.03,Electronics,40,Female,69828,New York,12,40,2
380,5770,2024-01-10,346.47,Electronics,72,Male,50169,New York,12,32,9
182,6104,2023-07-30,485.58,Home & Garden,71,Female,88072,Houston,7,68,5
599,2823,2023-07-31,425.31,Home & Garden,53,Male,61544,Los Angeles,27,112,1
882,8832,2024-03-11,275.61,Electronics,51,Male,90846,Los Angeles,18,118,1
76,6988,2023-11-07,404.8,Electronics,70,Male,106972,Los Angeles,11,105,9
853,4571,2023-09-02,90.33,Home & Garden,73,Female,92312,Houston,21,45,7
184,9127,2023-12-31,221.92,Electronics,38,Male,106432,Houston,19,42,4
749,2283,2023-12-29,102.93,Electronics,62,Female,67919,Los Angeles,22,75,6
447,5804,2023-05-30,114.22,Home & Garden,41,Male,49249,Chicago,4,59,3
371,7511,2023-09-06,113.06,Clothing,26,Female,22288,New York,23,31,9
576,2867,2023-06-21,136.95,Electronics,80,Male,139982,New York,24,107,9
911,7012,2024-02-14,167.86,Electronics,71,Female,54523,Chicago,27,29,1
783,2758,2023-04-12,468.04,Clothing,35,Female,111280,Los Angeles,2,32,1
746,3949,2024-01-26,312.48,Home & Garden,39,Male,83426,Houston,2,69,1
860,6509,2023-11-05,136.56,Clothing,78,Female,117726,Los Angeles,14,17,4
731,4422,2023-04-07,460.04,Home & Garden,68,Male,26030,Los Angeles,2,76,2
614,4073,2023-08-31,119.68,Home & Garden,41,Female,27275,New York,5,17,6
968,9739,2024-02-04,329.34,Electronics,54,Male,131495,Houston,3,116,9
762,3342,2023-09-13,126.77,Electronics,31,Male,134739,New York,27,9,3
66,7770,2024-01-24,291.86,Clothing,43,Male,139631,Los Angeles,10,82,2
847,5666,2023-04-08,41.98,Home & Garden,65,Male,120627,New York,30,20,9
190,2786,2023-09-24,121.7,Electronics,22,Female,119516,New York,12,74,5
269,3884,2024-01-19,153.73,Electronics,31,Female,36957,Chicago,16,12,5
838,7011,2023-05-15,252.38,Electronics,20,Male,133708,Los Angeles,16,34,5
763,3188,2024-01-22,445.83,Electronics,70,Female,79042,Los Angeles,4,24,2
734,8051,2023-04-19,172.39,Clothing,57,Male,148740,Houston,5,92,1
941,3081,2023-10-26,170.85,Clothing,45,Female,117615,Chicago,4,104,3
811,6173,2024-02-06,72.15,Clothing,41,Male,112443,Los Angeles,9,52,5
443,4449,2023-11-04,458.27,Clothing,36,Female,94458,New York,9,40,10
347,8496,2023-03-23,223.84,Home & Garden,64,Male,120845,Chicago,17,108,4
677,5673,2023-08-05,108.85,Electronics,64,Male,28934,Chicago,23,39,7
717,4804,2023-10-20,24.43,Home & Garden,47,Female,39452,Los Angeles,10,53,2
199,7528,2023-06-04,396.42,Electronics,60,Male,55361,Chicago,5,59,8
870,1420,2024-02-18,339.98,Electronics,57,Female,96299,Los Angeles,26,51,2
375,5043,2023-10-10,496.52,Home & Garden,58,Male,121984,Chicago,23,63,9
643,8198,2023-09-07,457.67,Clothing,69,Female,49977,Los Angeles,18,69,7
575,5005,2023-12-13,239.05,Electronics,55,Male,59473,Los Angeles,24,10,7
423,3908,2023-06-03,470.22,Clothing,41,Male,54908,Chicago,14,19,6
614,2401,2023-10-23,477.92,Clothing,32,Female,149495,Los Angeles,28,95,3
725,3140,2024-02-28,367.76,Electronics,60,Female,141983,Chicago,22,99,6
727,8362,2023-11-29,11.69,Home & Garden,37,Female,104667,New York,4,71,3
397,6629,2023-10-20,35.66,Clothing,77,Male,31695,Houston,17,21,4
283,2296,2023-04-24,174.18,Clothing,21,Male,70280,Los Angeles,8,65,5
395,4492,2024-02-17,315.71,Clothing,21,Male,92960,Houston,18,104,2
638,4121,2024-02-18,318.79,Electronics,47,Male,30953,Houston,16,47,8
354,8943,2023-07-15,323.75,Home & Garden,71,Female,135442,New York,20,49,4
317,7956,2023-07-16,366.68,Electronics,43,Female,27287,Houston,9,49,3
857,3944,2023-03-20,142.42,Home & Garden,41,Female,126617,Los Angeles,19,117,1
162,1666,2023-05-06,241.89,Clothing,31,Male,77887,Los Angeles,4,81,1
14,6532,2023-06-14,219.73,Clothing,33,Male,68046,Los Angeles,29,116,5
21,1189,2023-10-09,191.91,Electronics,48,Female,84867,Houston,10,91,7
25,3125,2023-11-25,416.9,Electronics,80,Male,67834,Los Angeles,15,92,4
572,1925,2023-12-18,130.1,Clothing,75,Male,59842,Chicago,30,57,9
63,3998,2023-07-03,404.38,Home & Garden,71,Female,60959,Houston,2,88,9
820,3213,2023-12-07,320.8,Clothing,25,Female,21323,Los Angeles,25,105,6
872,4777,2024-03-02,473.47,Home & Garden,25,Male,132984,New York,26,115,4
899,1278,2023-12-04,148.54,Clothing,21,Female,103395,New York,19,36,7
999,5490,2023-11-30,164.38,Clothing,67,Male,45064,Los Angeles,22,6,1
592,1148,2023-06-13,61.2,Electronics,67,Female,133726,Houston,28,34,8
