transaction_id,product_id,product_name,category,quantity,unit_price,total_price,customer_id,timestamp,region
8535,3003,Headphones,Electronics,9,100,900,189,2024-01-18 06:30:31,West
8536,3003,Headphones,Electronics,4,100,400,167,2023-05-25 06:30:31,South
8537,1001,Laptop,Electronics,1,800,800,144,2024-01-01 06:30:31,West
8538,3003,Headphones,Electronics,5,100,500,148,2024-03-07 06:30:31,East
8539,6006,T-shirt,Fashion,7,20,140,129,2023-05-01 06:30:31,West
8540,2002,Smartphone,Electronics,9,500,4500,130,2023-06-26 06:30:31,South
8541,3003,Headphones,Electronics,9,100,900,163,2023-10-07 06:30:31,North
8542,2002,Smartphone,Electronics,7,500,3500,172,2023-10-19 06:30:31,East
8543,2002,Smartphone,Electronics,9,500,4500,150,2023-08-04 06:30:31,West
8544,5005,Sunglasses,Fashion,7,30,210,120,2023-12-26 06:30:31,North
8545,2002,Smartphone,Electronics,3,500,1500,191,2023-11-16 06:30:31,East
8546,6006,T-shirt,Fashion,5,20,100,122,2023-09-22 06:30:31,North
8547,6006,T-shirt,Fashion,3,20,60,179,2023-10-19 06:30:31,East
8548,4004,Sneakers,Fashion,1,50,50,185,2023-09-27 06:30:31,South
8549,5005,Sunglasses,Fashion,5,30,150,173,2024-01-27 06:30:31,West
8550,2002,Smartphone,Electronics,4,500,2000,171,2023-11-16 06:30:31,South
8551,1001,Laptop,Electronics,1,800,800,135,2024-01-04 06:30:31,North
8552,3003,Headphones,Electronics,10,100,1000,177,2023-05-20 06:30:31,North
8553,6006,T-shirt,Fashion,3,20,60,101,2024-03-10 06:30:31,North
8554,2002,Smartphone,Electronics,9,500,4500,107,2023-05-02 06:30:31,East
8555,1001,Laptop,Electronics,6,800,4800,127,2023-12-27 06:30:31,East
8556,3003,Headphones,Electronics,2,100,200,116,2023-09-28 06:30:31,South
8557,6006,T-shirt,Fashion,4,20,80,116,2023-10-03 06:30:31,North
8558,5005,Sunglasses,Fashion,7,30,210,200,2023-05-28 06:30:31,East
8559,4004,Sneakers,Fashion,4,50,200,158,2023-08-26 06:30:31,East
8560,5005,Sunglasses,Fashion,7,30,210,156,2024-03-01 06:30:31,West
8561,3003,Headphones,Electronics,7,100,700,105,2023-06-02 06:30:31,North
8562,2002,Smartphone,Electronics,6,500,3000,120,2024-03-02 06:30:31,East
8563,3003,Headphones,Electronics,9,100,900,133,2023-10-10 06:30:31,West
8564,2002,Smartphone,Electronics,1,500,500,144,2023-11-04 06:30:31,East
8565,3003,Headphones,Electronics,3,100,300,104,2023-11-19 06:30:31,East
8566,1001,Laptop,Electronics,3,800,2400,175,2023-04-26 06:30:31,East
8567,6006,T-shirt,Fashion,5,20,100,102,2023-10-18 06:30:31,North
8568,5005,Sunglasses,Fashion,4,30,120,147,2024-03-08 06:30:31,South
8569,2002,Smartphone,Electronics,4,500,2000,111,2023-12-31 06:30:31,South
8570,6006,T-shirt,Fashion,7,20,140,112,2023-07-03 06:30:31,East
8571,5005,Sunglasses,Fashion,9,30,270,111,2023-08-05 06:30:31,West
8572,5005,Sunglasses,Fashion,7,30,210,103,2024-03-19 06:30:31,South
8573,1001,Laptop,Electronics,10,800,8000,129,2023-09-03 06:30:31,South
8574,3003,Headphones,Electronics,10,100,1000,129,2023-09-22 06:30:31,North
8575,1001,Laptop,Electronics,3,800,2400,123,2024-01-09 06:30:31,West
8576,1001,Laptop,Electronics,3,800,2400,124,2023-03-25 06:30:31,North
8577,4004,Sneakers,Fashion,5,50,250,125,2023-08-26 06:30:31,South
8578,3003,Headphones,Electronics,1,100,100,181,2023-11-11 06:30:31,North
8579,3003,Headphones,Electronics,10,100,1000,159,2023-07-14 06:30:31,East
8580,6006,T-shirt,Fashion,5,20,100,136,2023-04-23 06:30:31,North
8581,4004,Sneakers,Fashion,5,50,250,111,2023-11-27 06:30:31,South
8582,1001,Laptop,Electronics,8,800,6400,171,2023-04-15 06:30:31,West
8583,1001,Laptop,Electronics,5,800,4000,108,2023-04-30 06:30:31,East
8584,6006,T-shirt,Fashion,6,20,120,193,2023-09-26 06:30:31,West
8585,3003,Headphones,Electronics,4,100,400,144,2024-02-25 06:30:31,East
8586,1001,Laptop,Electronics,9,800,7200,171,2024-02-10 06:30:31,East
8587,1001,Laptop,Electronics,9,800,7200,103,2023-08-03 06:30:31,North
8588,2002,Smartphone,Electronics,5,500,2500,185,2023-05-23 06:30:31,East
8589,6006,T-shirt,Fashion,6,20,120,105,2024-02-27 06:30:31,East
8590,2002,Smartphone,Electronics,8,500,4000,180,2023-04-30 06:30:31,West
8591,3003,Headphones,Electronics,7,100,700,175,2023-08-30 06:30:31,East
8592,6006,T-shirt,Fashion,6,20,120,111,2024-01-17 06:30:31,North
8593,6006,T-shirt,Fashion,5,20,100,153,2023-09-01 06:30:31,North
8594,4004,Sneakers,Fashion,5,50,250,101,2023-10-10 06:30:31,South
8595,4004,Sneakers,Fashion,3,50,150,105,2023-10-22 06:30:31,South
8596,3003,Headphones,Electronics,3,100,300,160,2023-08-14 06:30:31,South
8597,5005,Sunglasses,Fashion,6,30,180,170,2023-08-15 06:30:31,East
8598,2002,Smartphone,Electronics,9,500,4500,140,2023-09-10 06:30:31,East
8599,4004,Sneakers,Fashion,5,50,250,103,2024-02-22 06:30:31,North
8600,4004,Sneakers,Fashion,3,50,150,121,2023-11-28 06:30:31,East
8601,4004,Sneakers,Fashion,8,50,400,129,2023-10-16 06:30:31,South
8602,1001,Laptop,Electronics,5,800,4000,104,2023-05-24 06:30:31,South
8603,5005,Sunglasses,Fashion,4,30,120,200,2024-02-04 06:30:31,North
8604,5005,Sunglasses,Fashion,2,30,60,154,2024-01-21 06:30:31,North
8605,5005,Sunglasses,Fashion,9,30,270,182,2023-07-28 06:30:31,West
8606,6006,T-shirt,Fashion,6,20,120,135,2023-04-25 06:30:31,South
8607,6006,T-shirt,Fashion,3,20,60,174,2024-02-03 06:30:31,South
8608,2002,Smartphone,Electronics,9,500,4500,119,2023-10-31 06:30:31,North
8609,4004,Sneakers,Fashion,8,50,400,146,2023-07-13 06:30:31,West
8610,6006,T-shirt,Fashion,8,20,160,170,2023-07-17 06:30:31,South
8611,4004,Sneakers,Fashion,8,50,400,129,2023-10-12 06:30:31,North
8612,4004,Sneakers,Fashion,5,50,250,133,2023-04-14 06:30:31,West
8613,5005,Sunglasses,Fashion,2,30,60,109,2023-06-20 06:30:31,East
8614,3003,Headphones,Electronics,1,100,100,131,2023-04-14 06:30:31,North
8615,3003,Headphones,Electronics,9,100,900,187,2023-08-06 06:30:31,East
8616,3003,Headphones,Electronics,5,100,500,139,2023-11-07 06:30:31,North
8617,1001,Laptop,Electronics,10,800,8000,178,2023-12-31 06:30:31,South
8618,4004,Sneakers,Fashion,5,50,250,166,2024-01-07 06:30:31,North
8619,2002,Smartphone,Electronics,6,500,3000,198,2023-06-21 06:30:31,West
8620,5005,Sunglasses,Fashion,9,30,270,116,2023-10-09 06:30:31,East
8621,1001,Laptop,Electronics,10,800,8000,117,2023-06-01 06:30:31,East
8622,3003,Headphones,Electronics,9,100,900,118,2023-11-18 06:30:31,South
8623,3003,Headphones,Electronics,2,100,200,173,2023-10-30 06:30:31,South
8624,4004,Sneakers,Fashion,10,50,500,140,2023-11-15 06:30:31,North
8625,2002,Smartphone,Electronics,7,500,3500,180,2024-01-07 06:30:31,South
8626,5005,Sunglasses,Fashion,1,30,30,108,2023-10-08 06:30:31,North
8627,1001,Laptop,Electronics,5,800,4000,189,2023-10-12 06:30:31,North
8628,1001,Laptop,Electronics,8,800,6400,198,2024-02-20 06:30:31,South
8629,4004,Sneakers,Fashion,3,50,150,182,2023-11-24 06:30:31,South
8630,5005,Sunglasses,Fashion,6,30,180,121,2023-12-28 06:30:31,South
8631,5005,Sunglasses,Fashion,9,30,270,196,2023-11-20 06:30:31,South
8632,5005,Sunglasses,Fashion,8,30,240,105,2024-02-09 06:30:31,South
8633,4004,Sneakers,Fashion,8,50,400,168,2023-11-19 06:30:31,West
8634,1001,Laptop,Electronics,7,800,5600,187,2023-06-07 06:30:31,East
8635,2002,Smartphone,Electronics,1,500,500,160,2023-09-27 06:30:31,East
8636,3003,Headphones,Electronics,7,100,700,109,2024-02-16 06:30:31,South
8637,5005,Sunglasses,Fashion,9,30,270,150,2023-06-03 06:30:31,South
8638,5005,Sunglasses,Fashion,5,30,150,138,2023-05-26 06:30:31,West
8639,1001,Laptop,Electronics,8,800,6400,177,2023-11-17 06:30:31,West
8640,5005,Sunglasses,Fashion,4,30,120,114,2023-06-29 06:30:31,East
8641,1001,Laptop,Electronics,6,800,4800,128,2023-12-10 06:30:31,East
8642,4004,Sneakers,Fashion,6,50,300,154,2024-02-16 06:30:31,West
8643,1001,Laptop,Electronics,3,800,2400,113,2023-05-12 06:30:31,East
8644,6006,T-shirt,Fashion,2,20,40,149,2023-09-03 06:30:31,North
8645,5005,Sunglasses,Fashion,9,30,270,134,2024-02-29 06:30:31,North
8646,3003,Headphones,Electronics,8,100,800,129,2023-11-27 06:30:31,North
8647,2002,Smartphone,Electronics,4,500,2000,134,2023-10-02 06:30:31,North
8648,6006,T-shirt,Fashion,6,20,120,178,2023-11-30 06:30:31,North
8649,5005,Sunglasses,Fashion,9,30,270,188,2024-01-14 06:30:31,West
8650,1001,Laptop,Electronics,5,800,4000,133,2023-12-27 06:30:31,West
8651,5005,Sunglasses,Fashion,4,30,120,150,2023-09-14 06:30:31,West
8652,4004,Sneakers,Fashion,5,50,250,179,2023-12-20 06:30:31,West
8653,3003,Headphones,Electronics,8,100,800,179,2023-10-02 06:30:31,South
8654,3003,Headphones,Electronics,2,100,200,123,2023-05-16 06:30:31,West
8655,2002,Smartphone,Electronics,9,500,4500,123,2023-08-01 06:30:31,North
8656,3003,Headphones,Electronics,9,100,900,114,2023-05-11 06:30:31,West
8657,5005,Sunglasses,Fashion,4,30,120,200,2023-05-24 06:30:31,West
8658,5005,Sunglasses,Fashion,6,30,180,174,2023-11-22 06:30:31,East
8659,1001,Laptop,Electronics,3,800,2400,118,2023-08-16 06:30:31,South
8660,4004,Sneakers,Fashion,4,50,200,134,2023-12-31 06:30:31,South
8661,3003,Headphones,Electronics,9,100,900,195,2023-04-22 06:30:31,West
8662,3003,Headphones,Electronics,5,100,500,110,2024-02-15 06:30:31,East
8663,2002,Smartphone,Electronics,4,500,2000,166,2023-09-15 06:30:31,North
8664,2002,Smartphone,Electronics,1,500,500,146,2023-05-01 06:30:31,South
8665,4004,Sneakers,Fashion,5,50,250,126,2023-06-02 06:30:31,East
8666,2002,Smartphone,Electronics,9,500,4500,139,2024-02-01 06:30:31,West
8667,6006,T-shirt,Fashion,7,20,140,115,2023-12-04 06:30:31,West
8668,1001,Laptop,Electronics,9,800,7200,184,2023-05-13 06:30:31,East
8669,3003,Headphones,Electronics,5,100,500,176,2023-11-29 06:30:31,South
8670,1001,Laptop,Electronics,6,800,4800,106,2024-03-10 06:30:31,North
8671,5005,Sunglasses,Fashion,6,30,180,144,2024-01-27 06:30:31,East
8672,3003,Headphones,Electronics,2,100,200,152,2023-12-31 06:30:31,South
8673,1001,Laptop,Electronics,5,800,4000,129,2023-06-18 06:30:31,North
8674,2002,Smartphone,Electronics,6,500,3000,147,2023-10-26 06:30:31,North
8675,4004,Sneakers,Fashion,8,50,400,103,2023-05-22 06:30:31,South
8676,6006,T-shirt,Fashion,10,20,200,198,2024-02-26 06:30:31,South
8677,5005,Sunglasses,Fashion,5,30,150,191,2023-06-27 06:30:31,West
8678,2002,Smartphone,Electronics,1,500,500,172,2023-10-20 06:30:31,North
8679,6006,T-shirt,Fashion,4,20,80,134,2023-08-18 06:30:31,East
8680,1001,Laptop,Electronics,3,800,2400,144,2023-11-21 06:30:31,South
8681,2002,Smartphone,Electronics,4,500,2000,142,2023-04-14 06:30:31,West
8682,2002,Smartphone,Electronics,8,500,4000,145,2024-02-08 06:30:31,South
8683,3003,Headphones,Electronics,2,100,200,165,2023-05-09 06:30:31,East
8684,3003,Headphones,Electronics,1,100,100,182,2023-12-15 06:30:31,East
8685,2002,Smartphone,Electronics,6,500,3000,198,2024-03-18 06:30:31,East
8686,3003,Headphones,Electronics,6,100,600,149,2023-08-06 06:30:31,West
8687,6006,T-shirt,Fashion,3,20,60,101,2023-09-01 06:30:31,North
8688,3003,Headphones,Electronics,2,100,200,158,2023-08-12 06:30:31,South
8689,2002,Smartphone,Electronics,8,500,4000,182,2023-10-24 06:30:31,East
8690,1001,Laptop,Electronics,4,800,3200,106,2024-02-03 06:30:31,East
8691,5005,Sunglasses,Fashion,5,30,150,131,2024-01-25 06:30:31,North
8692,3003,Headphones,Electronics,2,100,200,135,2023-06-14 06:30:31,South
8693,2002,Smartphone,Electronics,9,500,4500,109,2024-03-01 06:30:31,West
8694,6006,T-shirt,Fashion,9,20,180,144,2023-05-28 06:30:31,South
8695,5005,Sunglasses,Fashion,3,30,90,115,2023-05-03 06:30:31,North
8696,4004,Sneakers,Fashion,10,50,500,136,2023-11-23 06:30:31,East
8697,1001,Laptop,Electronics,9,800,7200,122,2023-07-05 06:30:31,North
8698,4004,Sneakers,Fashion,9,50,450,137,2024-01-17 06:30:31,North
8699,6006,T-shirt,Fashion,1,20,20,119,2023-04-05 06:30:31,North
8700,5005,Sunglasses,Fashion,3,30,90,126,2023-08-16 06:30:31,West
8701,1001,Laptop,Electronics,7,800,5600,111,2024-02-10 06:30:31,South
8702,1001,Laptop,Electronics,2,800,1600,105,2023-05-29 06:30:31,East
8703,5005,Sunglasses,Fashion,10,30,300,133,2023-06-13 06:30:31,South
8704,2002,Smartphone,Electronics,10,500,5000,103,2023-08-12 06:30:31,East
8705,3003,Headphones,Electronics,9,100,900,198,2023-09-06 06:30:31,South
8706,6006,T-shirt,Fashion,8,20,160,176,2023-09-11 06:30:31,East
8707,5005,Sunglasses,Fashion,5,30,150,130,2023-07-18 06:30:31,East
8708,4004,Sneakers,Fashion,4,50,200,169,2024-03-02 06:30:31,South
8709,6006,T-shirt,Fashion,10,20,200,161,2023-04-27 06:30:31,South
8710,6006,T-shirt,Fashion,5,20,100,108,2023-05-27 06:30:31,East
8711,3003,Headphones,Electronics,8,100,800,183,2023-08-06 06:30:31,West
8712,1001,Laptop,Electronics,8,800,6400,179,2023-07-28 06:30:31,South
8713,6006,T-shirt,Fashion,7,20,140,180,2023-03-27 06:30:31,East
8714,1001,Laptop,Electronics,2,800,1600,146,2023-07-27 06:30:31,West
8715,2002,Smartphone,Electronics,3,500,1500,180,2023-08-18 06:30:31,North
8716,1001,Laptop,Electronics,9,800,7200,175,2023-08-19 06:30:31,South
8717,3003,Headphones,Electronics,3,100,300,111,2023-10-04 06:30:31,East
8718,2002,Smartphone,Electronics,2,500,1000,160,2023-09-27 06:30:31,North
8719,5005,Sunglasses,Fashion,5,30,150,184,2024-01-07 06:30:31,North
8720,6006,T-shirt,Fashion,7,20,140,186,2023-05-05 06:30:31,South
8721,2002,Smartphone,Electronics,3,500,1500,134,2023-05-20 06:30:31,East
8722,5005,Sunglasses,Fashion,8,30,240,186,2023-06-09 06:30:31,East
8723,2002,Smartphone,Electronics,7,500,3500,165,2023-06-24 06:30:31,South
8724,1001,Laptop,Electronics,7,800,5600,111,2023-12-09 06:30:31,West
8725,2002,Smartphone,Electronics,8,500,4000,104,2023-12-14 06:30:31,West
8726,4004,Sneakers,Fashion,3,50,150,180,2023-09-12 06:30:31,South
8727,4004,Sneakers,Fashion,5,50,250,149,2023-07-24 06:30:31,East
8728,3003,Headphones,Electronics,7,100,700,166,2024-03-14 06:30:31,North
8729,4004,Sneakers,Fashion,6,50,300,140,2024-01-13 06:30:31,West
8730,4004,Sneakers,Fashion,3,50,150,139,2023-04-19 06:30:31,North
8731,4004,Sneakers,Fashion,4,50,200,143,2023-07-05 06:30:31,South
8732,2002,Smartphone,Electronics,5,500,2500,123,2024-02-06 06:30:31,East
8733,1001,Laptop,Electronics,3,800,2400,189,2023-10-10 06:30:31,East
8734,2002,Smartphone,Electronics,3,500,1500,198,2023-12-10 06:30:31,West
8735,4004,Sneakers,Fashion,7,50,350,113,2023-12-12 06:30:31,West
8736,2002,Smartphone,Electronics,8,500,4000,127,2024-01-08 06:30:31,North
8737,2002,Smartphone,Electronics,2,500,1000,122,2023-06-16 06:30:31,South
8738,6006,T-shirt,Fashion,4,20,80,188,2023-05-07 06:30:31,East
8739,3003,Headphones,Electronics,3,100,300,146,2023-11-26 06:30:31,South
8740,5005,Sunglasses,Fashion,4,30,120,162,2023-12-21 06:30:31,South
8741,5005,Sunglasses,Fashion,4,30,120,175,2023-05-26 06:30:31,West
8742,1001,Laptop,Electronics,6,800,4800,187,2023-10-04 06:30:31,West
8743,5005,Sunglasses,Fashion,4,30,120,123,2024-02-10 06:30:31,East
8744,2002,Smartphone,Electronics,10,500,5000,106,2023-08-11 06:30:31,West
8745,2002,Smartphone,Electronics,2,500,1000,114,2023-08-30 06:30:31,West
8746,1001,Laptop,Electronics,7,800,5600,104,2023-04-24 06:30:31,West
8747,5005,Sunglasses,Fashion,2,30,60,132,2024-03-05 06:30:31,West
8748,5005,Sunglasses,Fashion,10,30,300,190,2023-10-22 06:30:31,West
8749,2002,Smartphone,Electronics,5,500,2500,129,2023-05-09 06:30:31,South
8750,4004,Sneakers,Fashion,10,50,500,106,2024-02-22 06:30:31,South
8751,5005,Sunglasses,Fashion,6,30,180,155,2023-04-03 06:30:31,East
8752,4004,Sneakers,Fashion,4,50,200,154,2023-11-06 06:30:31,North
8753,2002,Smartphone,Electronics,6,500,3000,157,2023-04-03 06:30:31,East
8754,1001,Laptop,Electronics,3,800,2400,140,2023-04-21 06:30:31,South
8755,6006,T-shirt,Fashion,4,20,80,116,2023-04-23 06:30:31,North
8756,3003,Headphones,Electronics,5,100,500,160,2023-08-12 06:30:31,East
8757,2002,Smartphone,Electronics,2,500,1000,140,2023-05-23 06:30:31,West
8758,6006,T-shirt,Fashion,2,20,40,192,2023-08-26 06:30:31,West
8759,3003,Headphones,Electronics,7,100,700,174,2024-02-22 06:30:31,South
8760,5005,Sunglasses,Fashion,5,30,150,134,2023-09-10 06:30:31,North
8761,6006,T-shirt,Fashion,9,20,180,198,2023-05-10 06:30:31,North
8762,5005,Sunglasses,Fashion,2,30,60,176,2023-10-04 06:30:31,West
8763,5005,Sunglasses,Fashion,2,30,60,165,2023-10-07 06:30:31,North
8764,2002,Smartphone,Electronics,6,500,3000,138,2024-01-19 06:30:31,South
8765,6006,T-shirt,Fashion,6,20,120,139,2024-02-01 06:30:31,North
8766,4004,Sneakers,Fashion,1,50,50,160,2023-11-05 06:30:31,South
8767,1001,Laptop,Electronics,7,800,5600,134,2023-08-12 06:30:31,North
8768,5005,Sunglasses,Fashion,7,30,210,179,2023-12-30 06:30:31,West
8769,3003,Headphones,Electronics,7,100,700,175,2023-10-03 06:30:31,East
8770,3003,Headphones,Electronics,1,100,100,111,2023-09-02 06:30:31,South
8771,6006,T-shirt,Fashion,7,20,140,188,2023-08-03 06:30:31,West
8772,1001,Laptop,Electronics,7,800,5600,181,2023-12-19 06:30:31,North
8773,4004,Sneakers,Fashion,5,50,250,180,2024-02-01 06:30:31,South
8774,2002,Smartphone,Electronics,3,500,1500,154,2024-02-19 06:30:31,South
8775,4004,Sneakers,Fashion,8,50,400,195,2023-03-24 06:30:31,North
8776,4004,Sneakers,Fashion,9,50,450,160,2023-08-14 06:30:31,East
8777,6006,T-shirt,Fashion,5,20,100,171,2023-03-20 06:30:31,South
8778,3003,Headphones,Electronics,10,100,1000,151,2023-08-15 06:30:31,North
8779,3003,Headphones,Electronics,6,100,600,123,2024-02-18 06:30:31,North
8780,2002,Smartphone,Electronics,8,500,4000,198,2023-04-29 06:30:31,East
8781,4004,Sneakers,Fashion,3,50,150,160,2024-01-28 06:30:31,West
8782,5005,Sunglasses,Fashion,2,30,60,147,2023-09-21 06:30:31,South
8783,3003,Headphones,Electronics,2,100,200,126,2024-03-02 06:30:31,West
8784,4004,Sneakers,Fashion,4,50,200,191,2024-01-27 06:30:31,South
8785,5005,Sunglasses,Fashion,7,30,210,144,2023-08-30 06:30:31,South
8786,6006,T-shirt,Fashion,3,20,60,199,2024-02-13 06:30:31,North
8787,6006,T-shirt,Fashion,7,20,140,159,2023-11-06 06:30:31,East
8788,5005,Sunglasses,Fashion,9,30,270,159,2023-05-27 06:30:31,East
8789,3003,Headphones,Electronics,5,100,500,172,2023-06-14 06:30:31,North
8790,3003,Headphones,Electronics,5,100,500,126,2023-12-02 06:30:31,West
8791,2002,Smartphone,Electronics,4,500,2000,118,2023-10-05 06:30:31,North
8792,3003,Headphones,Electronics,6,100,600,184,2024-03-19 06:30:31,North
8793,1001,Laptop,Electronics,4,800,3200,104,2024-01-31 06:30:31,East
8794,3003,Headphones,Electronics,4,100,400,177,2023-06-26 06:30:31,West
8795,2002,Smartphone,Electronics,7,500,3500,146,2024-03-06 06:30:31,East
8796,6006,T-shirt,Fashion,8,20,160,190,2023-10-01 06:30:31,South
8797,6006,T-shirt,Fashion,9,20,180,133,2023-09-03 06:30:31,West
8798,6006,T-shirt,Fashion,10,20,200,159,2024-02-16 06:30:31,South
8799,4004,Sneakers,Fashion,1,50,50,142,2023-04-22 06:30:31,West
8800,5005,Sunglasses,Fashion,9,30,270,108,2024-01-08 06:30:31,South
8801,3003,Headphones,Electronics,3,100,300,180,2023-09-06 06:30:31,North
8802,4004,Sneakers,Fashion,2,50,100,156,2023-06-14 06:30:31,West
8803,3003,Headphones,Electronics,8,100,800,169,2023-10-04 06:30:31,East
8804,5005,Sunglasses,Fashion,10,30,300,192,2023-12-10 06:30:31,North
8805,1001,Laptop,Electronics,6,800,4800,182,2023-06-19 06:30:31,East
8806,1001,Laptop,Electronics,8,800,6400,156,2023-04-26 06:30:31,North
8807,5005,Sunglasses,Fashion,7,30,210,140,2024-02-20 06:30:31,East
8808,2002,Smartphone,Electronics,3,500,1500,182,2024-01-19 06:30:31,North
8809,6006,T-shirt,Fashion,9,20,180,164,2023-10-28 06:30:31,East
8810,2002,Smartphone,Electronics,5,500,2500,105,2023-12-04 06:30:31,East
8811,2002,Smartphone,Electronics,3,500,1500,171,2024-02-29 06:30:31,East
8812,2002,Smartphone,Electronics,9,500,4500,125,2023-12-11 06:30:31,East
8813,1001,Laptop,Electronics,5,800,4000,194,2023-08-08 06:30:31,West
8814,4004,Sneakers,Fashion,7,50,350,119,2024-01-30 06:30:31,West
8815,6006,T-shirt,Fashion,3,20,60,182,2023-06-08 06:30:31,West
8816,3003,Headphones,Electronics,1,100,100,169,2023-11-27 06:30:31,South
8817,2002,Smartphone,Electronics,8,500,4000,161,2023-04-05 06:30:31,South
8818,5005,Sunglasses,Fashion,7,30,210,165,2023-10-12 06:30:31,North
8819,1001,Laptop,Electronics,1,800,800,124,2023-07-13 06:30:31,West
8820,4004,Sneakers,Fashion,2,50,100,103,2023-06-17 06:30:31,North
8821,1001,Laptop,Electronics,10,800,8000,180,2024-03-13 06:30:31,East
8822,2002,Smartphone,Electronics,7,500,3500,173,2024-01-03 06:30:31,North
8823,2002,Smartphone,Electronics,4,500,2000,127,2024-02-09 06:30:31,East
8824,4004,Sneakers,Fashion,7,50,350,187,2023-07-21 06:30:31,North
8825,4004,Sneakers,Fashion,2,50,100,151,2023-04-28 06:30:31,West
8826,2002,Smartphone,Electronics,4,500,2000,134,2023-08-14 06:30:31,West
8827,5005,Sunglasses,Fashion,8,30,240,150,2024-01-28 06:30:31,West
8828,2002,Smartphone,Electronics,1,500,500,192,2023-09-20 06:30:31,North
8829,1001,Laptop,Electronics,1,800,800,123,2023-04-01 06:30:31,South
8830,4004,Sneakers,Fashion,6,50,300,120,2023-05-23 06:30:31,North
8831,4004,Sneakers,Fashion,1,50,50,110,2023-06-02 06:30:31,West
8832,1001,Laptop,Electronics,6,800,4800,128,2023-09-14 06:30:31,East
8833,5005,Sunglasses,Fashion,7,30,210,146,2024-02-17 06:30:31,East
8834,6006,T-shirt,Fashion,9,20,180,103,2023-10-03 06:30:31,East
8835,4004,Sneakers,Fashion,2,50,100,166,2023-11-15 06:30:31,West
8836,6006,T-shirt,Fashion,9,20,180,179,2024-03-15 06:30:31,North
8837,6006,T-shirt,Fashion,3,20,60,186,2023-05-01 06:30:31,West
8838,1001,Laptop,Electronics,5,800,4000,178,2024-03-14 06:30:31,East
8839,2002,Smartphone,Electronics,7,500,3500,152,2023-05-13 06:30:31,South
8840,5005,Sunglasses,Fashion,7,30,210,180,2023-10-27 06:30:31,East
8841,2002,Smartphone,Electronics,5,500,2500,139,2024-03-17 06:30:31,North
8842,4004,Sneakers,Fashion,6,50,300,156,2023-08-31 06:30:31,South
8843,6006,T-shirt,Fashion,3,20,60,121,2023-07-17 06:30:31,South
8844,2002,Smartphone,Electronics,1,500,500,185,2023-12-27 06:30:31,East
8845,4004,Sneakers,Fashion,2,50,100,171,2024-02-17 06:30:31,North
8846,6006,T-shirt,Fashion,8,20,160,197,2023-12-15 06:30:31,East
8847,4004,Sneakers,Fashion,4,50,200,196,2023-04-06 06:30:31,West
8848,3003,Headphones,Electronics,10,100,1000,132,2023-08-12 06:30:31,South
8849,4004,Sneakers,Fashion,4,50,200,127,2023-09-13 06:30:31,South
8850,5005,Sunglasses,Fashion,8,30,240,172,2023-12-02 06:30:31,North
8851,4004,Sneakers,Fashion,7,50,350,154,2023-12-13 06:30:31,East
8852,5005,Sunglasses,Fashion,5,30,150,175,2023-06-01 06:30:31,South
8853,2002,Smartphone,Electronics,1,500,500,185,2023-12-13 06:30:31,West
8854,2002,Smartphone,Electronics,9,500,4500,107,2023-07-26 06:30:31,South
8855,3003,Headphones,Electronics,5,100,500,146,2024-01-23 06:30:31,North
8856,2002,Smartphone,Electronics,4,500,2000,194,2023-07-02 06:30:31,North
8857,1001,Laptop,Electronics,8,800,6400,184,2023-07-27 06:30:31,North
8858,3003,Headphones,Electronics,3,100,300,197,2024-01-16 06:30:31,South
8859,6006,T-shirt,Fashion,4,20,80,141,2023-08-07 06:30:31,East
8860,2002,Smartphone,Electronics,6,500,3000,106,2023-05-27 06:30:31,North
8861,2002,Smartphone,Electronics,2,500,1000,141,2023-05-20 06:30:31,South
8862,3003,Headphones,Electronics,2,100,200,170,2023-10-21 06:30:31,West
8863,5005,Sunglasses,Fashion,1,30,30,159,2023-10-02 06:30:31,East
8864,3003,Headphones,Electronics,4,100,400,166,2024-02-19 06:30:31,West
8865,2002,Smartphone,Electronics,8,500,4000,150,2023-05-17 06:30:31,East
8866,2002,Smartphone,Electronics,6,500,3000,183,2024-02-24 06:30:31,South
8867,3003,Headphones,Electronics,2,100,200,111,2024-01-09 06:30:31,East
8868,3003,Headphones,Electronics,4,100,400,171,2023-12-25 06:30:31,West
8869,3003,Headphones,Electronics,6,100,600,160,2023-04-04 06:30:31,West
8870,2002,Smartphone,Electronics,2,500,1000,125,2023-07-01 06:30:31,East
8871,6006,T-shirt,Fashion,6,20,120,101,2023-08-31 06:30:31,West
8872,1001,Laptop,Electronics,6,800,4800,192,2024-02-19 06:30:31,West
8873,1001,Laptop,Electronics,3,800,2400,149,2023-05-08 06:30:31,South
8874,4004,Sneakers,Fashion,5,50,250,135,2023-04-12 06:30:31,East
8875,2002,Smartphone,Electronics,3,500,1500,110,2023-07-31 06:30:31,East
8876,5005,Sunglasses,Fashion,7,30,210,109,2024-02-21 06:30:31,North
8877,3003,Headphones,Electronics,6,100,600,176,2023-07-31 06:30:31,South
8878,4004,Sneakers,Fashion,1,50,50,162,2023-12-28 06:30:31,East
8879,5005,Sunglasses,Fashion,5,30,150,140,2023-04-18 06:30:31,North
8880,1001,Laptop,Electronics,5,800,4000,142,2023-05-22 06:30:31,North
8881,4004,Sneakers,Fashion,2,50,100,180,2023-09-20 06:30:31,West
